# 100
1.526966356969275654e-09 -1.383887784253960907e-08 1.593564537506555763e-08 6.315267126339163890e-08 8.260654955487562519e-08 1.714924530608499603e-07 2.369946359467602623e-07 2.646713737847154143e-07 3.361352945869932167e-07 3.850844209185868998e-07 4.909359282901612209e-07 4.754095772760684664e-07 4.607433865075508066e-07 3.988039714707454984e-07 3.527187237425029649e-07 2.619149324234998949e-07 1.095613660783923583e-07 -1.007578697488228876e-08 -1.399731782981732951e-07 -2.880881480316006679e-07 -3.733717467747566267e-07 -3.769560524331736359e-07 -4.711002983444595523e-07 -5.248864596296588323e-07 -4.494601503183323101e-07 -4.184809035779625744e-07 -3.304721489023140003e-07 -1.966029905239532139e-07 -1.487382996110872520e-07 2.004914119421329101e-08 9.228455229917023534e-08 1.902263767526511228e-07 2.072070748703040799e-07 2.539521784271453550e-07 1.000012414965995324e-07 1.498623784991360450e-07 9.553085917415651362e-08 1.290421403419175050e-07 1.775320570956992178e-08
-7.928957432244955170e-09 -2.017130730352988022e-08 4.867201134299012919e-09 6.832808936830299496e-08 6.906562514985057806e-08 1.732814002801624704e-07 2.410326517886143187e-07 2.713141430769143563e-07 3.410273328708328131e-07 4.118635647576905536e-07 4.754095772760683076e-07 5.430012951894058490e-07 5.109348221933741858e-07 4.412838019630888643e-07 3.939618799265479025e-07 3.154844155744505892e-07 1.537088348633957148e-07 2.464414044152223727e-08 -1.050126228957841608e-07 -2.563497088357007470e-07 -3.512524034669578888e-07 -3.798115075114078133e-07 -5.014224740247676409e-07 -5.546039918584374268e-07 -4.948486682725719728e-07 -4.575056665400945447e-07 -3.921985515666062947e-07 -2.635884595898263255e-07 -1.959886268672459745e-07 -7.839851156446617966e-09 7.186036020397866787e-08 1.843500615612229238e-07 2.271774987453423041e-07 2.725003354639934609e-07 1.424709594820812738e-07 1.589496270120625970e-07 1.224772758896381855e-07 1.520624952423443295e-07 1.789573241413863521e-08
-1.447590999378747604e-08 -2.989112668565658078e-08 -1.727556168071346633e-08 3.300070486763712009e-08 3.973715862085223195e-08 1.358821747919230725e-07 2.074757220314732514e-07 2.388698608448548443e-07 3.142214992115429865e-07 3.917129903054784076e-07 4.607433865075503831e-07 5.109348221933739740e-07 5.719405769121928591e-07 4.752739475804772020e-07 4.313609446108839227e-07 3.728919119503196117e-07 2.310220556721365818e-07 8.998530236624873992e-08 -3.373827605621504493e-08 -1.867414009290215671e-07 -2.929268726585305281e-07 -3.191514823834549105e-07 -4.905814025500513307e-07 -5.441115602044298276e-07 -5.127780273411036680e-07 -4.972459913018008549e-07 -4.266746631137417241e-07 -3.304661774461455638e-07 -2.594533175298577799e-07 -7.402783292797538154e-08 1.459778906706775443e-08 1.561325371934872073e-07 2.157904457073635686e-07 2.649230057948186212e-07 1.381120290223976543e-07 1.733707123214513976e-07 1.739530327293086881e-07 1.711891376983413219e-07 4.040580077084761478e-08
-1.946464960754297735e-08 -4.633752093639831821e-08 -2.455568325590596446e-08 1.045111867221429370e-08 1.258202559815572769e-08 8.122460320950154607e-08 1.334784109116755678e-07 1.762650689253806152e-07 2.518886424637159276e-07 2.957709899767660968e-07 3.988039714707450748e-07 4.412838019630885996e-07 4.752739475804770432e-07 5.030469810192162677e-07 4.392350748108210504e-07 4.021250072840979821e-07 2.985131518376294384e-07 2.184224797878468766e-07 9.064324072102740968e-08 -3.159115789354595685e-08 -1.409706590382782454e-07 -1.669350706573518778e-07 -3.223176913953930529e-07 -4.183230268764568285e-07 -4.125855144405136158e-07 -3.976055004356581149e-07 -3.600438564615277107e-07 -3.096777521788991842e-07 -2.607770209348367262e-07 -1.367777514469148380e-07 -2.997494489482523026e-08 5.770104732747148723e-08 9.369674896698588295e-08 1.584662854535315750e-07 9.711113818479128808e-08 1.235933940805561290e-07 1.261832061919497809e-07 1.382144612767138062e-07 1.743154461256817952e-08
-1.897480428507833176e-08 -4.474018943773469552e-08 -3.112420982353432606e-08 -9.854932658503825761e-09 -8.048474218411034642e-09 5.238549264754165358e-08 1.026414160439356512e-07 1.243905808157048286e-07 2.080620229523342842e-07 2.384047589546193055e-07 3.527187237425024355e-07 3.939618799265474260e-07 4.313609446108836580e-07 4.392350748108210504e-07 4.749470883427455552e-07 4.116454802830688011e-07 3.451388453260983388e-07 2.798345284770467845e-07 1.898004029447579653e-07 8.418934064296720181e-08 -2.826939392413885880e-08 -5.861170409367201767e-08 -1.981735897424441012e-07 -3.072287742488062719e-07 -3.209071193875324074e-07 -3.592723469398931697e-07 -3.225919598291607551e-07 -2.947005799064638438e-07 -2.573813468073924983e-07 -1.439482713064682894e-07 -9.619022566526671641e-08 5.098646764750356818e-10 3.039681304898017724e-08 1.102263735295998331e-07 7.428135740224259252e-08 6.905550561369124963e-08 1.125504724524510697e-07 8.561783913887345158e-08 4.557581361300988584e-09
-1.824613034849501544e-08 -5.002783684368056658e-08 -3.496021074819445023e-08 -1.823270622090069434e-08 -4.629671542417993805e-08 1.316794719154366037e-08 3.973650894651454069e-08 7.145922964185889776e-08 1.413321441722243281e-07 1.708691894107958820e-07 2.619149324234994184e-07 3.154844155744501657e-07 3.728919119503192411e-07 4.021250072840977174e-07 4.116454802830686423e-07 4.809077436086707306e-07 4.023609797951349892e-07 3.613150224284697670e-07 3.159226241022840743e-07 2.155107994703824513e-07 1.011013639619482327e-07 8.705429120517802494e-08 -5.308684485640963580e-08 -2.039854415306092527e-07 -2.235576622874636996e-07 -2.980367380242947179e-07 -2.847355801970638575e-07 -3.129285318863389836e-07 -2.797364171549258878e-07 -2.267272929946246429e-07 -1.929337520309295663e-07 -1.070897826496951334e-07 -3.796441995482353404e-08 3.092398247511052800e-08 3.394847139600534832e-08 4.004443089391007579e-08 1.065683214174590414e-07 7.477263209766263983e-08 4.039953386730004138e-08
-1.677063552307641312e-08 -4.519220132811863339e-08 -4.822881208572775550e-08 -5.175891265124390749e-08 -8.578583639481188893e-08 -5.713079780934759314e-08 -5.939036467841202850e-08 -2.717698155722324783e-08 1.768515875726472963e-08 1.025319218371535744e-08 1.095613660783916039e-07 1.537088348633949472e-07 2.310220556721356288e-07 2.985131518376286443e-07 3.451388453260977565e-07 4.023609797951345657e-07 4.884972828056475004e-07 4.848755862504558508e-07 4.726420553519674077e-07 4.408950266556569106e-07 3.543320857036243566e-07 3.492339594704842115e-07 2.084961088107467020e-07 4.934589838606711997e-08 -2.310023160333240241e-08 -1.223657581016049315e-07 -1.568840191612556773e-07 -2.607770451550867671e-07 -2.615945174858012703e-07 -2.757052638631150794e-07 -2.578253339262421062e-07 -2.368138375076658715e-07 -1.935691925658606907e-07 -1.318073411621602522e-07 -3.636312779833602079e-08 -7.369148356383539549e-08 5.723637077026599650e-08 1.285631048617618820e-08 2.695576950997269555e-08
-8.532907208007231985e-09 -4.804397254092605396e-08 -4.476534646446638927e-08 -5.360730799570335633e-08 -9.739311356253001574e-08 -1.053064054575066917e-07 -1.219055379629844466e-07 -1.102922225398992014e-07 -7.212176177808328294e-08 -1.389674419229910118e-07 -1.007578697488326649e-08 2.464414044152118841e-08 8.998530236624748261e-08 2.184224797878459237e-07 2.798345284770458316e-07 3.613150224284691846e-07 4.848755862504555332e-07 6.652068654069414372e-07 6.299547008628231259e-07 6.541175797867700895e-07 6.072958767370037520e-07 5.944897369174514749e-07 5.113256022583027975e-07 3.219642705937911498e-07 2.169969532239619524e-07 1.077455399548161157e-07 3.011829016177503954e-08 -1.620849466413925659e-07 -2.295264303457030357e-07 -3.244125381482914076e-07 -3.496845215715605021e-07 -3.883356038226318668e-07 -3.665897931629657965e-07 -2.905018226536441079e-07 -1.853711277930697588e-07 -1.951202520020548263e-07 -5.655329761717664941e-08 -3.811795664033939519e-08 1.209310744146510726e-08
-6.541677653427022690e-10 -2.195116834057369364e-08 -3.322389897394400044e-08 -4.969811094982932372e-08 -1.161417053926223206e-07 -1.293044877306801050e-07 -1.782152049365207177e-07 -1.594825287075842269e-07 -1.428510498843446482e-07 -2.287528463253058167e-07 -1.399731782981742215e-07 -1.050126228957851667e-07 -3.373827605621636842e-08 9.064324072102633765e-08 1.898004029447568801e-07 3.159226241022833331e-07 4.726420553519667724e-07 6.299547008628229141e-07 7.794889571537019391e-07 7.810544328278582448e-07 7.614709000128752558e-07 7.662771260490021335e-07 6.999467716803167502e-07 5.140067423088724389e-07 4.130625010666742389e-07 2.400750221414632483e-07 1.630175779034424681e-07 -7.720126365045645786e-08 -1.555373823458850117e-07 -3.273060699999239476e-07 -3.868341968052703099e-07 -4.757835783188305054e-07 -4.318282432283139742e-07 -3.954347923521473901e-07 -2.508845196195554351e-07 -2.821490483384161946e-07 -1.176975460295700330e-07 -1.430708871202174124e-07 -1.251941050122863581e-08
5.085182823821838880e-09 -1.189863194277227995e-08 -3.515392520941524201e-08 -7.371913853126853826e-08 -1.253581463102334702e-07 -1.710856952519580032e-07 -2.441138689209287193e-07 -2.401678423820867352e-07 -2.467436597532324488e-07 -3.499646344820407525e-07 -2.880881480316019914e-07 -2.563497088357023352e-07 -1.867414009290235523e-07 -3.159115789354759797e-08 8.418934064296560039e-08 2.155107994703811808e-07 4.408950266556557459e-07 6.541175797867692424e-07 7.810544328278578212e-07 9.440286648701920865e-07 9.239085145622324410e-07 9.284098564924888250e-07 9.047243375287094692e-07 7.428473228730244027e-07 6.080650962721845779e-07 4.317234238760973276e-07 3.236731045758212786e-07 3.492113217225025232e-08 -9.370769914690767491e-08 -3.091153185410704731e-07 -4.294714936139303369e-07 -5.474543382779019892e-07 -5.448017650119804388e-07 -5.037095626788832502e-07 -3.233093787865054236e-07 -3.903587555535458179e-07 -1.956178882747773714e-07 -2.202770367701594722e-07 -5.418335941408768152e-08
1.483566413212922703e-08 5.024883762829012621e-09 -1.963518774130915039e-08 -5.618209762392434412e-08 -1.075840097784699566e-07 -1.653580857083699031e-07 -2.502950630076548444e-07 -2.541977467954030757e-07 -2.850809763208378717e-07 -4.057164747714790679e-07 -3.733717467747578972e-07 -3.512524034669592123e-07 -2.929268726585323810e-07 -1.409706590382798071e-07 -2.826939392414057603e-08 1.011013639619466446e-07 3.543320857036228214e-07 6.072958767370023756e-07 7.614709000128743029e-07 9.239085145622316998e-07 1.062430975242148305e-06 1.010249052349639887e-06 1.045399524055886543e-06 9.422458907514094691e-07 7.785955485000132838e-07 6.229859028836852335e-07 4.973613885911590182e-07 1.852731622365006775e-07 3.536875125028643764e-08 -2.156804960379449409e-07 -4.006347984088562348e-07 -5.891066191976256806e-07 -5.827911689578879552e-07 -5.895165084209366091e-07 -4.141826787290808502e-07 -5.038315760915607992e-07 -3.026321741223959984e-07 -2.741187144281887761e-07 -1.054370016225955769e-07
2.047886140277034014e-08 1.407644790251053646e-08 -6.984189962780731286e-09 -4.364763377412288593e-08 -9.903031297690191896e-08 -1.491611918017973109e-07 -2.497877045950780188e-07 -2.431694559982766171e-07 -2.770003150116440924e-07 -4.190022658520175150e-07 -3.769560524331747477e-07 -3.798115075114091898e-07 -3.191514823834565517e-07 -1.669350706573534925e-07 -5.861170409367375145e-08 8.705429120517646322e-08 3.492339594704825174e-07 5.944897369174497808e-07 7.662771260490010747e-07 9.284098564924876603e-07 1.010249052349639675e-06 1.129759537952549788e-06 1.110315177449566211e-06 9.680760332330741185e-07 8.378416096429413151e-07 6.756582359231090589e-07 5.729665411409316982e-07 2.277351194121781988e-07 6.575071844126676410e-08 -2.496299075911608898e-07 -3.721460968802416483e-07 -5.834039901199727583e-07 -6.111437004118512219e-07 -6.302279376690866049e-07 -4.623661122813138380e-07 -5.433964769219142435e-07 -3.440951989295647824e-07 -3.382063182371865827e-07 -1.302429991092376636e-07
3.568626854242280536e-08 3.089486520207940939e-08 1.414982659176821151e-08 -3.353925566753799554e-08 -7.693260099820414452e-08 -1.420364968676310032e-07 -2.512150380034955416e-07 -2.817495632158696236e-07 -3.244221136519042746e-07 -4.868595387383240224e-07 -4.711002983444602935e-07 -5.014224740247685939e-07 -4.905814025500527071e-07 -3.223176913953945882e-07 -1.981735897424456894e-07 -5.308684485641132987e-08 2.084961088107448226e-07 5.113256022583007858e-07 6.999467716803151620e-07 9.047243375287078810e-07 1.045399524055885696e-06 1.110315177449565576e-06 1.327184203383610796e-06 1.129279748806728523e-06 1.050992269380374321e-06 8.601025640354973665e-07 7.654414642100636090e-07 4.317664529855524289e-07 2.405098099917511431e-07 -1.086946658750088679e-07 -3.741807815534381527e-07 -6.009388548055624839e-07 -6.719951822654664535e-07 -6.643209224560212753e-07 -5.448847216138223492e-07 -6.313333196541518440e-07 -4.368310038536120773e-07 -4.611267029174273688e-07 -1.842651285494200899e-07
3.225045952421507070e-08 4.913695181033002312e-08 1.620621166823152240e-08 -4.518434328473511109e-08 -5.793003783524106921e-08 -1.503691841127480730e-07 -2.510463530957573065e-07 -2.761902131545415503e-07 -3.512754840000439226e-07 -4.909448970595870243e-07 -5.248864596296595734e-07 -5.546039918584383797e-07 -5.441115602044312041e-07 -4.183230268764582579e-07 -3.072287742488079130e-07 -2.039854415306108674e-07 4.934589838606518106e-08 3.219642705937888205e-07 5.140067423088706390e-07 7.428473228730224969e-07 9.422458907514080926e-07 9.680760332330728480e-07 1.129279748806727464e-06 1.219211874463662651e-06 1.010280286093023643e-06 9.174054540762853563e-07 8.146416586902140351e-07 5.420846723491444939e-07 3.327330253867286188e-07 3.564576801120567020e-09 -2.333624019995669523e-07 -4.989742167883580961e-07 -5.488851789646368728e-07 -6.606951043943727247e-07 -5.144141978593041680e-07 -5.895798644755066667e-07 -4.742094548376347864e-07 -4.228771468143283788e-07 -2.355732186881568149e-07
3.652778959681771080e-08 5.177923374945590462e-08 2.923198119563325789e-08 -8.167672729063843454e-09 -3.444973692209837288e-08 -8.161281911066249495e-08 -1.859500212633194791e-07 -2.142092646513831999e-07 -2.713491927943970345e-07 -4.088934556227558184e-07 -4.494601503183324690e-07 -4.948486682725725022e-07 -5.127780273411046210e-07 -4.125855144405147275e-07 -3.209071193875337309e-07 -2.235576622874650496e-07 -2.310023160333419243e-08 2.169969532239596495e-07 4.130625010666721743e-07 6.080650962721823544e-07 7.785955485000114838e-07 8.378416096429396210e-07 1.050992269380373051e-06 1.010280286093023008e-06 1.058687782412718988e-06 8.696839877418155202e-07 7.979093849114167337e-07 5.779298078564103718e-07 3.788290235799949193e-07 8.504731544469634551e-08 -1.782529628542313997e-07 -3.985885026211117802e-07 -4.824516958670835306e-07 -5.407577016095473068e-07 -5.332270543897522827e-07 -5.753529539398285221e-07 -4.696831655591683244e-07 -4.786801767398367443e-07 -2.318184575506314046e-07
3.251527285152362246e-08 4.530956777056778018e-08 2.974344612770763750e-08 -1.499895920466417351e-09 -9.244729397230902883e-09 -7.588515645756225256e-08 -1.686144456490580837e-07 -1.790672137188554513e-07 -2.531347428437121946e-07 -3.741354523105307024e-07 -4.184809035779627862e-07 -4.575056665400948623e-07 -4.972459913018014902e-07 -3.976055004356589090e-07 -3.592723469398943343e-07 -2.980367380242958296e-07 -1.223657581016066256e-07 1.077455399548139187e-07 2.400750221414614483e-07 4.317234238760952100e-07 6.229859028836833277e-07 6.756582359231073648e-07 8.601025640354960960e-07 9.174054540762847211e-07 8.696839877418153085e-07 9.138943842571596337e-07 7.737340188140886042e-07 5.883813572730083317e-07 3.849953368882096428e-07 1.039079559602099447e-07 -4.846930846551105791e-08 -3.295562640588957306e-07 -3.744167584438931540e-07 -5.046718146165324599e-07 -4.715226802211651302e-07 -5.227360815254153900e-07 -4.695957823003182000e-07 -3.886367556958591647e-07 -2.375124079831892950e-07
3.922420437610856224e-08 5.064710778676413225e-08 4.007326717343525018e-08 1.087009191906332209e-08 1.851933777840438256e-08 -1.630057892599805963e-08 -1.012399231372024867e-07 -1.189410094423438710e-07 -1.839979563176178769e-07 -2.808994498758257614e-07 -3.304721489023139474e-07 -3.921985515666066124e-07 -4.266746631137422535e-07 -3.600438564615283989e-07 -3.225919598291614963e-07 -2.847355801970649163e-07 -1.568840191612572920e-07 3.011829016177285579e-08 1.630175779034405622e-07 3.236731045758190552e-07 4.973613885911569006e-07 5.729665411409298983e-07 7.654414642100623385e-07 8.146416586902129763e-07 7.979093849114160984e-07 7.737340188140882866e-07 8.685827653447454643e-07 5.968568090772775464e-07 4.200968977544151122e-07 1.981232684495577334e-07 -3.675474935791652137e-08 -2.649013646458215091e-07 -3.204825350013923162e-07 -4.206150535790895510e-07 -4.662250398432084513e-07 -5.199017103641040467e-07 -4.446951511613608264e-07 -4.231725004553800660e-07 -2.539885623504534611e-07
3.359258298850193590e-08 4.985913267589269878e-08 4.172290594331507180e-08 2.985637769750848147e-08 5.005824727488202383e-08 3.030815251045014304e-08 -2.510633890687740175e-08 -3.623961319762924879e-08 -8.626764608815577615e-08 -1.527466709316047188e-07 -1.966029905239531345e-07 -2.635884595898263784e-07 -3.304661774461457226e-07 -3.096777521788995018e-07 -2.947005799064643203e-07 -3.129285318863396189e-07 -2.607770451550879318e-07 -1.620849466413942600e-07 -7.720126365045794016e-08 3.492113217224836634e-08 1.852731622364989569e-07 2.277351194121764253e-07 4.317664529855507349e-07 5.420846723491432233e-07 5.779298078564094189e-07 5.883813572730074846e-07 5.968568090772770170e-07 6.564577526157389954e-07 4.264089379004694236e-07 3.000180526918665006e-07 1.273102241806753686e-07 -5.821180946933001816e-08 -1.259102519805645194e-07 -2.396925982139817498e-07 -3.397594210405755090e-07 -3.348408303448101647e-07 -3.877172534236100921e-07 -3.672307465908600016e-07 -2.555072565230568624e-07
