# 101
2.452927456756679643e-07 8.255443747549800574e-07 9.753358889170412362e-07 2.070808513030734066e-07 2.624720244340677285e-06 1.204414532575600020e-06 1.749703630633151189e-06 2.880137549517531529e-06 2.227778218123627902e-06 3.088552034621680068e-06 2.606311083812515939e-06 2.435513778230450158e-06 1.434990407938135001e-06 1.382577349459241149e-06 -6.289358872874865572e-07 1.099826122918446861e-06 2.687468319962334202e-07 -1.900761352814159667e-06 -2.524636410218643854e-06 -1.365915478270915811e-06 -2.870627020620673411e-06 9.398397651555886745e-08 -1.667749455097099486e-06 -9.545678961089042386e-07 -2.350575421218583610e-07 1.726468846045710103e-06 -1.002196849918120392e-07 -6.924424973452576475e-07 2.735165409646900379e-08 7.551402052091448490e-07 -3.888542652340709417e-07 -2.656878470497379402e-06 -5.387305852935349385e-07 -3.617221920521066469e-06 -2.292165311846029956e-06 -6.655573385425885390e-06 -4.194690572336478696e-06 -5.823163182294811572e-06 -5.715845966570946434e-06 -3.788215786864562172e-06 -3.548049619694835796e-06 -3.776237322460268404e-06 -5.165839128521296481e-06 -3.368963353245535158e-06 -1.094775303885134830e-05 -8.456933040934971776e-06 -1.129590917606074747e-05 -1.185842514560234619e-05 -8.647081568285380461e-06 -1.089757897497183460e-05 -1.016418529629706043e-05 -1.184882938317815424e-05 -7.877025837093309732e-06 -1.515240973443280495e-06 4.882491834410725505e-06 9.195950171763339639e-06 1.023768463448076594e-05 1.609063614738450519e-05 1.677799700303498622e-05 1.752435927639517767e-05 1.664501037854022156e-05 1.986832126064363031e-05 1.234125089229727305e-05 8.960002601289279739e-06 2.817578992355197712e-06 7.909897902206114114e-06 3.196655088993674211e-06 -5.126973347946169030e-07 4.661252989007520160e-06 1.540678924401525927e-06 9.665711718191166864e-06 1.101358006960035441e-05 6.034754997988531844e-06 1.450385134138763504e-05 4.874742886931521123e-06 7.891574544811208485e-06 1.090178857728756845e-05 3.446689415691175289e-06 1.445084555852003680e-06 -6.406046141714712567e-06 -1.020357616048074535e-05 -1.472293800671472143e-05 -1.510740098293189288e-05 -1.225110063382049580e-05 -1.546675023017676388e-05 -1.176583283999012336e-05 -6.699461793133170285e-06 -7.266838596047829690e-06 -1.015900888280111305e-05 -7.900801541457204031e-06 -5.875783883087416990e-06 -6.025013317996153778e-06 -4.203609333298129076e-06 8.072681129125881445e-07 1.691673122197279641e-06 4.876743839743428676e-06 4.041456669559237006e-06 4.267068676495519847e-06 1.689320497105260141e-05 5.190210526526632724e-06
8.255443747528992151e-07 1.033867678849294764e-05 2.051449839562770314e-05 1.778853710891517459e-05 5.783619761171366784e-05 3.083646619548414768e-05 2.481696509115025628e-05 4.519318090173090436e-05 3.648737725075248554e-05 4.792414204838958182e-05 3.432251542981485797e-05 2.437517402173381396e-05 1.154841989859262852e-05 3.099797426552713535e-05 4.861079676554333405e-06 2.652435772669903413e-05 2.804897035200732631e-05 1.958038428418757622e-06 2.892685878630025896e-05 2.948850822934198269e-05 1.706820354518163855e-05 7.283045629053043035e-05 5.406998251617144239e-05 4.317067553868364862e-05 5.447297442955436226e-05 5.595410718637036152e-05 2.480670314154100024e-05 5.518927528451371702e-06 -1.124499274493679965e-05 1.181967941712386234e-05 -3.232603778309308946e-05 -5.374474424154701097e-05 4.284717124356012203e-05 -5.530845787549565628e-05 8.894492612140914961e-06 -2.800702726740165246e-05 2.419280630350203849e-05 1.901288447901274258e-05 6.628925817382690967e-05 5.425907346528322417e-05 6.793877336690301431e-05 8.139383563376406000e-05 9.914551974755989158e-06 5.267716653888147816e-05 -9.001934379520320942e-05 -8.166963159781629074e-05 -1.112766498235380610e-04 -1.010085206496328557e-04 -1.237242446625837818e-04 -1.370765573011466102e-04 -1.090071594338340363e-04 -1.243411458367618910e-04 -1.656304920336641792e-06 7.695356767218666241e-05 1.634902144436696037e-04 2.506356295999449617e-04 2.155625430361777454e-04 3.500123641998533494e-04 3.738798539473942723e-04 2.860309775827543275e-04 3.052866196106402384e-04 2.170097393173799625e-04 1.087583704159788054e-04 1.076837908739225264e-05 -1.326321191565670596e-04 -8.460987348490478391e-05 -1.586115475842940058e-04 -1.593358680334053322e-04 -1.275155478987328138e-04 -1.292660371832264740e-04 2.639065402549101314e-06 -5.851918619756494829e-05 -4.159589559384726983e-05 1.049735906205819007e-04 9.261769902812506819e-05 1.181843273101397719e-04 2.692555576356755196e-04 1.541581212930158299e-04 1.575147858140070012e-04 -3.875478836420130169e-05 -1.833772920758447141e-04 -1.716790145323555104e-04 -1.484169862908020509e-04 -3.493696072540276837e-05 -1.810594049924873702e-04 -1.079368547671191909e-04 -2.216052605608949869e-05 -4.671284496237807703e-05 -1.394833481608867911e-04 -1.283976615543934712e-04 -1.400529253022329400e-04 -9.027027265368897505e-05 6.794671575915986773e-06 8.772854663760390660e-06 7.437518872055816127e-05 1.420649599879852238e-04 -1.226413025255503671e-04 -5.315296921090251604e-05 1.971254608075760780e-04 7.597941003501689806e-05
9.753358889036824678e-07 2.051449839558747246e-05 6.753081837537256750e-05 6.545015412566057653e-05 1.847133108261817197e-04 1.009438933686170650e-04 7.345511961966438733e-05 1.268781537383468420e-04 1.094461427538400485e-04 1.358656560091059385e-04 9.541858458366942234e-05 6.014950729990969745e-05 2.198689162200526497e-05 9.407650931627274877e-05 2.764496358486013872e-05 8.158076857887717895e-05 1.047869070730794450e-04 4.499071385670676650e-05 1.366924157060082977e-04 1.316277544250717222e-04 1.123183993021749068e-04 2.732236771188760070e-04 2.302420931236113838e-04 1.797500087373126907e-04 2.127578292693294980e-04 1.984667743141057877e-04 9.738685485297163258e-05 4.351850439946418478e-05 -1.015744628283779892e-05 5.051986074613431599e-05 -9.764355579270644100e-05 -1.470973728581457846e-04 1.609668296704890663e-04 -1.548117304095247252e-04 5.371204353675290770e-05 -2.407435742407276435e-05 1.315130936177072950e-04 1.157173901097542369e-04 2.738786045486757913e-04 2.320650612070118929e-04 2.657990250715725248e-04 3.190429229387712652e-04 9.371851622950960563e-05 2.431549036580910744e-04 -1.560028625322557169e-04 -1.452827661513525341e-04 -2.146104918980746884e-04 -1.719820955072153847e-04 -2.952220186507758973e-04 -3.091871037690916736e-04 -2.471656739822118199e-04 -2.880534976030958011e-04 5.526570682345013192e-05 2.312071179261318424e-04 4.331128725419309969e-04 6.936405624384989112e-04 5.317977732140574286e-04 9.207999388921151275e-04 1.030658324681500704e-03 7.191418202859693222e-04 7.962694126764943790e-04 4.793591802875128401e-04 2.139309494198272953e-04 -6.753728884701600845e-05 -5.025523891938977810e-04 -3.565032262823213702e-04 -5.430841099671471434e-04 -5.182218251756079896e-04 -4.462966165439761351e-04 -4.041221103135055948e-04 -5.065343021405153512e-05 -2.665886527401329980e-04 -1.658944876426114387e-04 2.481091757257324060e-04 3.404781831534122653e-04 3.648121857673744138e-04 8.661861186453719734e-04 5.150570302741316973e-04 5.654122312074889726e-04 -2.843636459809600428e-05 -4.894564293935515153e-04 -4.056987195520405276e-04 -3.730032691114721537e-04 -6.983214938326564328e-06 -4.706114577176007574e-04 -2.623840259596182988e-04 -2.622950851899618778e-05 -1.292260331378498580e-04 -3.786960781400333783e-04 -3.961631800708210961e-04 -4.510986113960961685e-04 -2.833533476903294041e-04 6.004192186671900532e-05 -1.684130535150679553e-05 2.032776497468526740e-04 4.297271639788374266e-04 -4.840077171032572574e-04 -2.594219901840396020e-04 5.964128881023506067e-04 2.275832957616298201e-04
2.070808512871546399e-07 1.778853710886378340e-05 6.545015412560147396e-05 7.164492638362167604e-05 1.820559239063266656e-04 1.054925771542695388e-04 7.010289117009916898e-05 1.247780422627443875e-04 1.045534170225278109e-04 1.319675740071572139e-04 8.925358653309068563e-05 5.119869302126559132e-05 1.588770055756264646e-05 9.186450910736263127e-05 3.361657119164735715e-05 8.152683131594876955e-05 1.089756894896932511e-04 5.297597480769779211e-05 1.579362436437222090e-04 1.421805815620964916e-04 1.288680500560063778e-04 2.849611048044485106e-04 2.508853981728636118e-04 1.908397406603113420e-04 2.217812446442862708e-04 1.856198979698270627e-04 9.170784378472220924e-05 3.947309480654036457e-05 -2.328595226079908194e-05 4.224007737988082537e-05 -1.097548260652299931e-04 -1.478446316743066142e-04 1.639962296135349387e-04 -1.420448635053718316e-04 7.634569028481085341e-05 1.918261939292203007e-05 1.733930224002557614e-04 1.666103420152773246e-04 3.352742210334036998e-04 2.757968223217328700e-04 3.079921661929713736e-04 3.615845701749556703e-04 1.300461257441213681e-04 2.730200661502278311e-04 -1.189305944096714961e-04 -1.305074917842741948e-04 -1.909339534326269939e-04 -1.340047134156582679e-04 -2.870974243064650642e-04 -2.915032923370547684e-04 -2.307118419801949913e-04 -2.687542214722850732e-04 7.147081287833490719e-05 2.299208430595985259e-04 3.915403133167435980e-04 6.371547616621898264e-04 4.604498182517551257e-04 8.468878932334700975e-04 9.615234425145066351e-04 6.288653222937428452e-04 7.250087213532353586e-04 3.732645429836429075e-04 1.378215076529431681e-04 -1.382554436114038468e-04 -5.433261051880483843e-04 -4.239045334738738126e-04 -5.752926269006045958e-04 -5.292024249576624765e-04 -4.841541919901444719e-04 -4.220379187926240122e-04 -9.719323376137396222e-05 -3.340592034883549583e-04 -2.020094477600872644e-04 1.940825043863935080e-04 3.428455251402181365e-04 3.549839166001625911e-04 8.726459154535843752e-04 5.359348156203231879e-04 6.101204294272940913e-04 4.094428690450216288e-05 -4.323139253734019621e-04 -3.037255100169958906e-04 -2.814075572512812090e-04 1.166202052170700674e-04 -3.866625438739788043e-04 -1.728257018702254180e-04 3.607394203272700362e-05 -8.442358194498112399e-05 -3.288570428029131227e-04 -3.587318071314239709e-04 -4.703289115027871488e-04 -2.752844959354488379e-04 5.750791726024008380e-05 -5.183841914884715525e-05 1.781656479350901968e-04 4.279496416440457351e-04 -5.601837883729891918e-04 -3.305114811406809202e-04 5.111378260740333376e-04 2.133621651751603141e-04
2.624720244301078072e-06 5.783619761162533246e-05 1.847133108262933655e-04 1.820559239066275588e-04 5.253825847983295723e-04 2.844118685639211827e-04 2.018066339598083270e-04 3.566534989823436867e-04 3.057828484607602484e-04 3.842725600952270437e-04 2.709822143615516366e-04 1.762342469486687829e-04 6.879977796225080237e-05 2.762223251456843694e-04 8.831844846872495569e-05 2.457785921836831569e-04 3.131384198199123098e-04 1.426551466144815371e-04 3.981917310438584201e-04 3.865984364556784977e-04 3.298667309252337524e-04 7.922271134923818906e-04 6.627946706483860790e-04 5.324198679328354241e-04 6.201240912812681352e-04 5.877612254748518011e-04 2.966172157420936197e-04 1.410233770575134620e-04 -8.970572363322406090e-06 1.566473346628743371e-04 -2.639376164431572660e-04 -4.162666016609887598e-04 4.401363338551809567e-04 -4.621459318388962617e-04 1.219157450864677850e-04 -1.095625192571654288e-04 3.379796528581920111e-04 2.746010804052558809e-04 7.162552774289100916e-04 6.184836996303575210e-04 7.143492830190417697e-04 8.582446468155067315e-04 2.377099056656793437e-04 6.703278245479753292e-04 -4.638766135613765665e-04 -4.218943814151122993e-04 -6.167894393758708302e-04 -4.953818807835626541e-04 -8.320261110750505574e-04 -8.668313087556359488e-04 -6.821021755776525376e-04 -8.130265714188016036e-04 1.511015976111003379e-04 6.529016577402823804e-04 1.218977267203272307e-03 1.961878014167582271e-03 1.486211493596898249e-03 2.597354747921888987e-03 2.916166257329850554e-03 2.029147969386069054e-03 2.247000343847236573e-03 1.355013228398433810e-03 5.867072672347411772e-04 -1.808974613843479496e-04 -1.412399140060551861e-03 -9.969792185083982752e-04 -1.526351090144518596e-03 -1.462412373780102963e-03 -1.230793244258535915e-03 -1.113092800643805148e-03 -1.017681596039556405e-04 -6.963460286397496739e-04 -4.336744508264708223e-04 7.636623947752388874e-04 9.982182983508047173e-04 1.068424433790526613e-03 2.475753187083114867e-03 1.460045015623691236e-03 1.622797077758634859e-03 -9.482888553608909881e-05 -1.425762699572721056e-03 -1.179545201675502629e-03 -1.078622338605316313e-03 -4.511777819886008333e-05 -1.368776488671849881e-03 -7.549864274516311907e-04 -8.253484771058973240e-05 -3.791641997902233502e-04 -1.081325070927344461e-03 -1.104468238787764461e-03 -1.283810619981474391e-03 -8.272581757736683934e-04 1.659784413171355884e-04 -5.294479533018053895e-05 5.850228626742322172e-04 1.220135535330978561e-03 -1.386252995190735086e-03 -7.549246488495344560e-04 1.719983637562295074e-03 6.616775574308538096e-04
1.204414532548144930e-06 3.083646619539898360e-05 1.009438933685666225e-04 1.054925771543463139e-04 2.844118685635894169e-04 1.754374303495853616e-04 1.200842465919272543e-04 2.115717325033348683e-04 1.724435313229078599e-04 2.186493873766276149e-04 1.511392224248968644e-04 9.117852006301687545e-05 3.280942346357902553e-05 1.436270522870138153e-04 4.636892286922763233e-05 1.263590960695244476e-04 1.625544489598644050e-04 6.313325801778775211e-05 2.206114522044211042e-04 1.970590559630155784e-04 1.689576640502259012e-04 4.197622797555162349e-04 3.582409303846291601e-04 2.688169024363979711e-04 3.214180540024351375e-04 2.654432518630736636e-04 1.211807301537475104e-04 4.627887196287951810e-05 -4.850464947402177240e-05 5.589159520300291631e-05 -1.776843714170423872e-04 -2.401565494961824655e-04 2.269949163840610567e-04 -2.294622842108701090e-04 1.044837974343218722e-04 -4.361884671242921098e-06 2.438110597060476152e-04 2.315234940066474641e-04 4.840728834176736997e-04 4.125850344462061764e-04 4.516947713456285259e-04 5.446321439989532500e-04 1.913125024042634694e-04 4.263387796089273922e-04 -2.020908429710667681e-04 -1.999985349769432027e-04 -3.108389985348247796e-04 -2.300995737781991006e-04 -4.470983205721236367e-04 -4.782303452946132217e-04 -4.058986096269750089e-04 -4.825025288332114299e-04 1.158273505151636681e-05 2.646948112679854584e-04 4.993911289678825598e-04 8.798111057039398331e-04 6.112736733976759053e-04 1.225360414119749117e-03 1.413764025636084698e-03 9.394801546887329843e-04 1.108013030073062453e-03 6.203985255457923013e-04 2.623930541933320931e-04 -1.371013643171085049e-04 -7.250893337987118119e-04 -5.151997332918928493e-04 -7.398353878532430055e-04 -7.006296081871699272e-04 -6.162637816152774159e-04 -5.572536599547001134e-04 -4.497015784275831845e-05 -4.111921463710665830e-04 -2.582975648058653774e-04 3.515668092763416202e-04 5.093506750968311873e-04 5.547281252533996579e-04 1.312928181163285643e-03 7.766991010679281677e-04 8.892280602222873802e-04 2.268470796578814789e-05 -6.823920896574516915e-04 -5.090041655795209813e-04 -4.593921527802186881e-04 1.394457753451447000e-04 -6.266087057592176299e-04 -2.862428830090751213e-04 4.218371387169731634e-05 -1.784032129431241452e-04 -5.229787151905471989e-04 -5.511566994578047385e-04 -7.499780861856306753e-04 -4.637922025507921456e-04 2.331894482766010265e-05 -8.514470514154668496e-05 2.646054648634041774e-04 6.551322674633587540e-04 -8.054681592697077131e-04 -4.856819349671844714e-04 8.426986464620320324e-04 3.578165008036018804e-04
1.749703630615713110e-06 2.481696509107269178e-05 7.345511961959051250e-05 7.010289117011484926e-05 2.018066339594863461e-04 1.200842465919101375e-04 9.383277408857262534e-05 1.546926878773640941e-04 1.332230033852858616e-04 1.624068678478780641e-04 1.188317956015560187e-04 7.895967788364132431e-05 3.379245445369637234e-05 1.057520162441456227e-04 3.047761792182615730e-05 8.944265670265867131e-05 1.103589823728675040e-04 3.727313136041342581e-05 1.352824193916070243e-04 1.280211898032064901e-04 1.017779975539545725e-04 2.802122336093184197e-04 2.306692140055883122e-04 1.766366265020828045e-04 2.144247663325546567e-04 1.969277036435298155e-04 8.904747415648153720e-05 3.608424866305226200e-05 -2.698342713864649350e-05 4.185017527193201254e-05 -1.184618307412402602e-04 -1.706974316756503939e-04 1.493774703765097047e-04 -1.790873523530866508e-04 4.523692781224834093e-05 -4.727937632528134750e-05 1.233268835820114492e-04 1.099452332905156136e-04 2.823928699573484717e-04 2.496707219033401253e-04 2.780575958954915449e-04 3.459188580120106877e-04 1.085073111664407549e-04 2.791620854438967578e-04 -1.687048429279650204e-04 -1.480343545800255102e-04 -2.338357769860365724e-04 -1.880518322736136124e-04 -3.216631068103889025e-04 -3.531918385757602504e-04 -3.098439021720862446e-04 -3.569530186247187606e-04 -1.755439277002921993e-05 1.768830628414811172e-04 3.775247649224256516e-04 6.629105925666198577e-04 4.932668462359677099e-04 9.145582747490425216e-04 1.046916499278568091e-03 7.459345123010648147e-04 8.340631326092037964e-04 5.326902785459709539e-04 2.524077019677619239e-04 -4.263024709188639071e-05 -4.774346100469632455e-04 -3.085789336480828900e-04 -5.048318123696062280e-04 -4.995339155262749388e-04 -4.151891183199961062e-04 -3.959908654686345114e-04 -1.095547230406363069e-05 -2.349143510807092034e-04 -1.607559860716791726e-04 2.863697676777697911e-04 3.501919029649755996e-04 3.971588143068381540e-04 9.181295808797706667e-04 5.490232175117653723e-04 5.995391706851271180e-04 -1.596506967707527058e-05 -4.974537611349545653e-04 -4.193599304418312826e-04 -3.765162983025292418e-04 8.305260771260915815e-06 -4.938010999033437196e-04 -2.790299366580235776e-04 -3.365798930262145180e-05 -1.687357174902071294e-04 -4.136161167539364938e-04 -4.322705550858631858e-04 -5.050913531421760303e-04 -3.456093274300724529e-04 5.503158491271250844e-06 -3.849948341202716264e-05 1.915078535632037276e-04 4.412311588269058824e-04 -4.885829554664650534e-04 -2.665809768803910720e-04 6.797843726817900598e-04 2.626962689326938567e-04
2.880137549488672270e-06 4.519318090164408687e-05 1.268781537383544043e-04 1.247780422628946579e-04 3.566534989821573665e-04 2.115717325034772241e-04 1.546926878775004325e-04 2.724673266419707198e-04 2.234173611516174066e-04 2.837526191185600925e-04 2.015594647665625017e-04 1.313237337482042071e-04 5.530892694183579469e-05 1.865874268548213403e-04 5.312905210514377315e-05 1.623157014281275290e-04 1.965017438509246981e-04 6.054218426430045021e-05 2.438580156629133579e-04 2.252358769349133106e-04 1.758872526680736704e-04 4.973409710202787021e-04 4.079006111656904247e-04 3.104158327501046880e-04 3.767994532140511764e-04 3.339660773297072473e-04 1.484593085846550714e-04 4.932551183967153033e-05 -6.146748176612936300e-05 6.981359119311264343e-05 -2.149305046548599782e-04 -3.086782828205474733e-04 2.698561403447269553e-04 -3.075995914881136765e-04 1.001043018616464534e-04 -6.580631700199298750e-05 2.455206606917192643e-04 2.225267730189362328e-04 5.274484873903055463e-04 4.521519334072890439e-04 5.072358972592898481e-04 6.165111109548450635e-04 1.826644517616556160e-04 4.730618486444072325e-04 -3.374247705139553875e-04 -3.128498554705128141e-04 -4.657657458026293810e-04 -3.762409620557861803e-04 -6.048656901553922573e-04 -6.573446545141437567e-04 -5.535823896455903696e-04 -6.492103735047671537e-04 -8.161160120677927123e-06 3.552054845685255892e-04 7.126494080440680303e-04 1.207350162845689887e-03 9.075749642321986107e-04 1.683231581326021485e-03 1.900334797901241006e-03 1.334780704256662140e-03 1.513265994113259126e-03 9.436062243430762796e-04 4.338616128570728825e-04 -8.904872309039775795e-05 -8.596934325484288479e-04 -5.802344519254564771e-04 -9.148439473852236926e-04 -8.925680829750935351e-04 -7.540277998129354953e-04 -7.102557672028263561e-04 -2.134223061663663047e-05 -4.427632538671021881e-04 -2.933965031637490229e-04 5.126933041849323887e-04 6.193752663605336982e-04 7.060082172770266052e-04 1.642901792116064578e-03 9.601558904107201703e-04 1.067779412368869991e-03 -4.521091680543402235e-05 -9.194359058391632497e-04 -7.534569692891407086e-04 -6.782865571325668100e-04 4.745385263142357535e-05 -8.831375007628719086e-04 -4.576189918152708848e-04 -1.905858839464256172e-05 -2.639866187889910922e-04 -7.177203316760138356e-04 -7.294953927974560546e-04 -9.196589422888225545e-04 -5.884228451562248559e-04 1.272074420620451492e-05 -6.695085750330639993e-05 3.589152886654629134e-04 8.243566765425756979e-04 -9.101425115957032614e-04 -5.112158218316274674e-04 1.134060334670670836e-03 4.616808413275907226e-04
2.227778218099375654e-06 3.648737725065242724e-05 1.094461427537690468e-04 1.045534170225787549e-04 3.057828484603841929e-04 1.724435313229345042e-04 1.332230033853447338e-04 2.234173611514958676e-04 2.004301456832302130e-04 2.418460426985999335e-04 1.790440861821224758e-04 1.258949390869285110e-04 5.811959026663656396e-05 1.715738021835362637e-04 5.845659322340580671e-05 1.472273946651965384e-04 1.809715231578444235e-04 7.751970719762031668e-05 2.188239648010508343e-04 2.141342966131320525e-04 1.735704275307138275e-04 4.428129801557330542e-04 3.634507461400992212e-04 2.903599480331840363e-04 3.436795581411293977e-04 3.336715082487184589e-04 1.630009714568994930e-04 7.428131220431937929e-05 -2.193298789218111388e-05 7.064310921350018980e-05 -1.720116026178452088e-04 -2.633566862744387703e-04 2.204294688223898857e-04 -2.991850021697274402e-04 3.426230766237228857e-05 -1.084762100222241089e-04 1.530123408428798852e-04 1.191580477929903226e-04 3.789546064343601709e-04 3.440320696242368521e-04 4.009778562852739218e-04 4.927425986882995714e-04 1.475524005354850545e-04 4.087965920455218275e-04 -2.609842711074433189e-04 -2.286619891037778435e-04 -3.507864603066165117e-04 -2.846090739909452189e-04 -4.768458175070912027e-04 -5.098502842306223883e-04 -4.291181373544040892e-04 -4.930957850274519331e-04 4.409916010813978509e-05 3.451428539332342333e-04 6.833317223562517667e-04 1.133335416853881780e-03 8.681296264698415335e-04 1.497153341901890679e-03 1.700704091935046312e-03 1.222991932504447236e-03 1.321461374956549653e-03 8.404239985378706345e-04 3.837301641099203015e-04 -7.693277522349625135e-05 -7.952415733325321912e-04 -5.468785654523234101e-04 -8.825200290964600779e-04 -8.669538988039066866e-04 -7.180430871346880515e-04 -6.707486520410279240e-04 -6.959023345909649935e-05 -3.778660879501004126e-04 -2.567333415365913632e-04 4.514135904385896316e-04 5.744833700900918005e-04 6.252390520532995861e-04 1.437935246731976424e-03 8.781468128889934272e-04 9.671492878784696988e-04 -2.954679191354200998e-05 -7.899758425988050170e-04 -6.785774142869326455e-04 -6.181110417446303946e-04 -3.871944440982448522e-05 -8.003770718686233684e-04 -4.722919792252534637e-04 -9.416558510595917058e-05 -2.655269512487093918e-04 -6.559604014860865922e-04 -6.729452584822313756e-04 -7.431046881937415421e-04 -5.191493448814224650e-04 6.284389326753179615e-05 -2.057408859162220064e-05 3.239530631641303728e-04 6.782837740093105401e-04 -7.569237059131937338e-04 -3.985692513052038451e-04 1.068274166346148144e-03 3.957349708049904494e-04
3.088552034591975894e-06 4.792414204829998606e-05 1.358656560091227707e-04 1.319675740073219584e-04 3.842725600950517282e-04 2.186493873768004909e-04 1.624068678480508046e-04 2.837526191185907754e-04 2.418460426987639733e-04 3.048300650850346047e-04 2.204888019534989628e-04 1.521320590473616179e-04 6.947511660968263864e-05 2.124283292365954177e-04 6.947910868385271960e-05 1.856227251514073519e-04 2.233743832279428754e-04 8.388348520269845007e-05 2.691669545644352992e-04 2.563388933722576249e-04 2.002551493850082828e-04 5.433685881591313353e-04 4.434052810428068796e-04 3.475216107460972459e-04 4.161286976365913834e-04 3.899123749369127513e-04 1.833088440678370013e-04 7.164040047805386160e-05 -4.553657963925149922e-05 8.391665236840441494e-05 -2.181553239651280946e-04 -3.326502904259583289e-04 2.847192692257167080e-04 -3.540471389506728741e-04 7.343855312803020563e-05 -1.105790382296954641e-04 2.254947451768603685e-04 1.840191053817142881e-04 5.091601540157116804e-04 4.463171575154993445e-04 5.189119262101460611e-04 6.233645910519120068e-04 1.780279654208125290e-04 4.921798443080621904e-04 -3.717025899477171018e-04 -3.407000884808984850e-04 -4.981298782765514622e-04 -4.087065215693669600e-04 -6.428380932563484583e-04 -6.902733490846458837e-04 -5.724597355473787447e-04 -6.680726524790266694e-04 3.273078871472373335e-05 4.317290256079374822e-04 8.483223692498998488e-04 1.396547740107737618e-03 1.070043761461175703e-03 1.888272563368398023e-03 2.129930278154144180e-03 1.518079642404885016e-03 1.668713126672502186e-03 1.052325820276551116e-03 4.741039580894647765e-04 -1.045685366052027964e-04 -9.831027813643102974e-04 -6.852661462231631568e-04 -1.083339212459611973e-03 -1.057215071373952559e-03 -8.812765595073109894e-04 -8.237485834185157701e-04 -6.176496743659189636e-05 -4.731411086298226956e-04 -3.124552898321808817e-04 5.883556566661083580e-04 7.151782625267887354e-04 7.913797316776980707e-04 1.817700935946550515e-03 1.089657042091917794e-03 1.208083983487855161e-03 -3.686074455811363899e-05 -1.001053305812204348e-03 -8.400048342879963157e-04 -7.662852299466445293e-04 1.611250633445560399e-06 -9.979592911049022051e-04 -5.447581546720224816e-04 -7.518371978301058040e-05 -3.022599485135562527e-04 -8.081998591322689125e-04 -8.177991234168560750e-04 -9.673621446972476045e-04 -6.368789051153970300e-04 4.955788753582932878e-05 -5.086551234697191099e-05 4.006758452325786114e-04 8.796982284786722265e-04 -9.810801636564797038e-04 -5.315271474224018229e-04 1.275894494182706765e-03 4.937850200899147066e-04
