# Om=0.27, Ob=0.048206, ns=0.9611, h=0.6777, sigma8=0.8225
0.0001 435.48149
0.00010016133 436.15633
0.00010032291 436.83221
0.00010048476 437.50913
0.00010064687 438.1871
0.00010080924 438.86612
0.00010097187 439.5462
0.00010113477 440.22732
0.00010129793 440.9095
0.00010146135 441.59274
0.00010162503 442.27703
0.00010178898 442.96238
0.00010195319 443.6488
0.00010211767 444.33627
0.00010228242 445.02481
0.00010244743 445.71442
0.0001026127 446.40509
0.00010277824 447.09683
0.00010294405 447.78964
0.00010311013 448.48353
0.00010327647 449.17849
0.00010344309 449.87452
0.00010360997 450.57163
0.00010377712 451.26982
0.00010394454 451.9691
0.00010411223 452.66945
0.00010428019 453.37089
0.00010444842 454.07341
0.00010461693 454.77702
0.0001047857 455.48172
0.00010495475 456.18751
0.00010512407 456.89439
0.00010529366 457.60237
0.00010546353 458.31144
0.00010563367 459.02161
0.00010580409 459.73288
0.00010597478 460.44525
0.00010614575 461.15872
0.00010631699 461.8733
0.00010648851 462.58898
0.0001066603 463.30577
0.00010683237 464.02367
0.00010700472 464.74268
0.00010717735 465.4628
0.00010735025 466.18403
0.00010752344 466.90639
0.0001076969 467.62986
0.00010787065 468.35445
0.00010804467 469.08016
0.00010821898 469.807
0.00010839357 470.53496
0.00010856843 471.26404
0.00010874358 471.99426
0.00010891902 472.7256
0.00010909473 473.45808
0.00010927073 474.19169
0.00010944701 474.92643
0.00010962358 475.66231
0.00010980043 476.39933
0.00010997757 477.1375
0.000110155 477.8768
0.00011033271 478.61725
0.0001105107 479.35884
0.00011068899 480.10158
0.00011086756 480.84547
0.00011104642 481.59051
0.00011122556 482.33671
0.000111405 483.08405
0.00011158473 483.83256
0.00011176474 484.58222
0.00011194505 485.33304
0.00011212565 486.08503
0.00011230654 486.83818
0.00011248772 487.59249
0.00011266919 488.34797
0.00011285096 489.10462
0.00011303302 489.86244
0.00011321537 490.62144
0.00011339802 491.3816
0.00011358096 492.14295
0.0001137642 492.90547
0.00011394773 493.66917
0.00011413156 494.43405
0.00011431568 495.20012
0.0001145001 495.96737
0.00011468482 496.73581
0.00011486984 497.50544
0.00011505516 498.27625
0.00011524077 499.04826
0.00011542669 499.82147
0.0001156129 500.59587
0.00011579942 501.37147
0.00011598623 502.14827
0.00011617335 502.92627
0.00011636077 503.70548
0.00011654849 504.48589
0.00011673651 505.2675
0.00011692484 506.05033
0.00011711347 506.83437
0.00011730241 507.61962
0.00011749165 508.40609
0.0001176812 509.19377
0.00011787105 509.98267
0.0001180612 510.77279
0.00011825167 511.56413
0.00011844244 512.3567
0.00011863352 513.15049
0.00011882491 513.94552
0.00011901661 514.74177
0.00011920861 515.53925
0.00011940093 516.33797
0.00011959355 517.13792
0.00011978649 517.93911
0.00011997974 518.74154
0.0001201733 519.54521
0.00012036717 520.35012
0.00012056136 521.15628
0.00012075585 521.96369
0.00012095067 522.77234
0.00012114579 523.58225
0.00012134123 524.39341
0.00012153699 525.20582
0.00012173306 526.01949
0.00012192945 526.83442
0.00012212615 527.6506
0.00012232318 528.46805
0.00012252052 529.28677
0.00012271818 530.10675
0.00012291615 530.928
0.00012311445 531.75052
0.00012331307 532.57431
0.000123512 533.39938
0.00012371126 534.22572
0.00012391084 535.05334
0.00012411074 535.88224
0.00012431097 536.71243
0.00012451152 537.54389
0.00012471239 538.37664
0.00012491358 539.21068
0.0001251151 540.04601
0.00012531695 540.88264
0.00012551912 541.72055
0.00012572161 542.55976
0.00012592444 543.40027
0.00012612759 544.24208
0.00012633106 545.08519
0.00012653487 545.92961
0.000126739 546.77533
0.00012694347 547.62236
0.00012714826 548.4707
0.00012735339 549.32035
0.00012755884 550.17131
0.00012776463 551.02359
0.00012797075 551.87719
0.0001281772 552.73211
0.00012838398 553.58835
0.0001285911 554.44592
0.00012879856 555.30481
0.00012900634 556.16503
0.00012921446 557.02658
0.00012942292 557.88946
0.00012963172 558.75367
0.00012984085 559.61922
0.00013005032 560.48611
0.00013026012 561.35434
0.00013047027 562.22392
0.00013068075 563.09484
0.00013089157 563.9671
0.00013110274 564.84071
0.00013131424 565.71568
0.00013152609 566.59199
0.00013173827 567.46966
0.0001319508 568.34869
0.00013216368 569.22908
0.00013237689 570.11083
0.00013259045 570.99394
0.00013280436 571.87842
0.00013301861 572.76426
0.0001332332 573.65148
0.00013344814 574.54006
0.00013366343 575.43002
0.00013387907 576.32136
0.00013409505 577.21407
0.00013431138 578.10817
0.00013452806 579.00364
0.00013474509 579.9005
0.00013496247 580.79875
0.0001351802 581.69839
0.00013539828 582.59941
0.00013561672 583.50183
0.0001358355 584.40565
0.00013605464 585.31086
0.00013627414 586.21747
0.00013649398 587.12548
0.00013671419 588.0349
0.00013693474 588.94572
0.00013715566 589.85795
0.00013737693 590.77159
0.00013759855 591.68664
0.00013782053 592.60311
0.00013804288 593.52099
0.00013826558 594.4403
0.00013848864 595.36102
0.00013871206 596.28317
0.00013893584 597.20674
0.00013915998 598.13174
0.00013938448 599.05817
0.00013960935 599.98603
0.00013983457 600.91532
0.00014006016 601.84606
0.00014028612 602.77823
0.00014051244 603.71184
0.00014073912 604.64689
0.00014096617 605.58339
0.00014119359 606.52134
0.00014142137 607.46073
0.00014164952 608.40158
0.00014187804 609.34388
